FID,osm_id,code,fclass,name
2995,6266241541,2529,beauty_shop,Pretty Touch
2996,6266248136,2302,fast_food,Lady Ku?? Kenkey Joint
2997,6266249768,2302,fast_food,Kenkey Joint
2998,6266256200,2517,shoe_shop,May's Classic Shoes
2999,6266263550,2512,clothes,Mac Franco Clothing
3000,6266266063,2503,kiosk,Okrajans Enterprise
3001,6266271111,2561,hairdresser,Big Boyz Grooming
3002,6266458932,2401,hotel,Onayaa Hotel
3003,6266466446,2082,school,Medie Presby School
3004,6266627087,2082,school,Joy to the World International School
3005,6266627104,2002,fire_station,Kotoku Fire Station
3006,6266640142,2111,clinic,Kotoku Clinic
3007,6266640876,2001,police,Kotoku Police Station
3008,6266806478,2082,school,"Akotoshie No2 M/A Basic, Cluster of schools"
3009,6267012491,2951,comms_tower, 
3011,6267922262,2202,nightclub,Signature
3042,6268807868,2202,nightclub,Crisberry
3043,6268877836,2304,pub,Noelie's Pub
3044,6268887287,2601,bank,Societe Generale Ghana
3045,6268887473,2601,bank,Standard Chartered
3046,6268924137,2303,cafe,Breakfast to Breakfast
3047,6268971077,2304,pub,Palm Plaza
3048,6274493437,2082,school,Vicolis School Complex
3049,6276275461,2515,bookshop,The Methodist Bookshop
3053,6277014887,2083,kindergarten,God's Citadel Day Care
3055,6277014889,2082,school,Saviour Divine Academy
3057,6277014901,2906,waste_basket, 
3064,6277014908,2906,waste_basket, 
3067,6277014911,2962,water_well, 
3068,6277014912,2903,drinking_water, 
3069,6277014912,2964,water_works, 
3070,6277014913,2962,water_well, 
3071,6277014914,2962,water_well, 
3072,6277014915,2903,drinking_water, 
3073,6277014916,2903,drinking_water, 
3074,6277014919,2503,kiosk, 
3076,6277014921,2512,clothes,Gir Lish Company Limited
3077,6277014922,2503,kiosk, 
3078,6277014924,2302,fast_food, 
3079,6277014924,2512,clothes, 
3080,6277014925,2503,kiosk, 
3081,6277014926,2568,laundry,Sunshine Laundry
3083,6277014935,2503,kiosk,Makkah Stores and General Goods
3084,6277014936,2503,kiosk, 
3086,6277014941,2528,greengrocer, 
3088,6277014944,2503,kiosk, 
3089,6277014946,2518,beverages, 
3090,6277014947,2561,hairdresser, 
3092,6277014949,2503,kiosk, 
3095,6277014953,2503,kiosk, 
3096,6277014954,2503,kiosk, 
3097,6277014956,2503,kiosk, 
3098,6277014958,2502,bakery,Geniess Bakery
3099,6277014960,2520,jeweller,Rahama Ventures
3100,6277014962,2561,hairdresser, 
3103,6277014966,2518,beverages,Konadu Enterprise
3104,6277014967,2561,hairdresser, 
3105,6277014968,2302,fast_food,1 God Fast Food
3107,6277014970,2561,hairdresser, 
3110,6277014974,2503,kiosk, 
3111,6277014976,2503,kiosk, 
3112,6277014977,2503,kiosk, 
3113,6277014978,2543,doityourself, 
3114,6277014979,2512,clothes,R M Clothing
3115,6277014980,2503,kiosk, 
3116,6277014981,2503,kiosk,Isha Allah
3117,6277014982,2503,kiosk,Seat of Wisdom School Shop
3119,6277014984,2503,kiosk, 
3120,6277015886,2512,clothes, 
3121,6277015887,2518,beverages,Grace Shop
3122,6277015888,2529,beauty_shop,Pat Beauty salon
3123,6277015890,2503,kiosk, 
3124,6277015891,2561,hairdresser,God's Time is the Best Salon
3127,6277015896,2503,kiosk,Paradise 99
3129,6277015898,2503,kiosk, 
3130,6277015899,2529,beauty_shop, 
3131,6277015900,2561,hairdresser,Barber Shop
3132,6277015901,2529,beauty_shop,Miss 'J' Parlour
3134,6277015904,2302,fast_food, 
3135,6277015905,2529,beauty_shop,Elegant And Bridal Beauty Parlor
3139,6277015913,2503,kiosk, 
3141,6277015915,2514,chemist,Elizabeth Oppong License Chemical Shop
3142,6277015916,2305,bar,Obo Small London Spot
3143,6277015917,2503,kiosk, 
3147,6277015922,2511,convenience, 
3148,6277015923,2561,hairdresser,Maximum Hair Cut
3151,6277015928,2503,kiosk, 
3153,6277015930,2561,hairdresser,Klax Barbes
3154,6277015931,2561,hairdresser, 
3156,6277015933,2516,butcher,Eye Adom Cold store
3158,6277015940,2302,fast_food,Special Food Joint
3159,6277015942,2302,fast_food, 
3160,6277015943,2503,kiosk, 
3161,6277015944,2503,kiosk, 
3164,6277015947,2561,hairdresser, 
3165,6277015949,2503,kiosk,Yesu Mo Store
3166,6277015952,2503,kiosk,Prestige Shop
3167,6277015953,2503,kiosk, 
3168,6277015954,2561,hairdresser, 
3170,6277015958,2305,bar,Ragazza
3175,6277015964,2512,clothes, 
3176,6277015965,2302,fast_food, 
3177,6277015967,2503,kiosk, 
3178,6277015968,2561,hairdresser, 
3179,6277015970,2503,kiosk, 
3180,6277015971,2561,hairdresser, 
3182,6277015973,2516,butcher,Onyame Ba Cold Store
3183,6277015975,2503,kiosk, 
3184,6277015976,2503,kiosk, 
3185,6277015977,2512,clothes, 
3186,6277015978,2503,kiosk,Lot - Daniels Enterprise
3188,6277015980,2503,kiosk, 
3189,6277015981,2503,kiosk,Fataana Shop
3191,6277015983,2503,kiosk, 
3192,6277015984,2503,kiosk,By The Grace
3193,6277016085,2561,hairdresser,Renee Hair Salon
3194,6277016087,2561,hairdresser, 
3195,6277016088,2305,bar, 
3196,6277016089,2302,fast_food,Blessed Catering Services
3197,6277016090,2516,butcher,Adom Cold Store
3199,6277016093,2529,beauty_shop,Manicure & Pedicure Shop
3200,6277016094,2561,hairdresser, 
3201,6277016096,2529,beauty_shop, 
3202,6277016097,2518,beverages, 
3203,6277016098,2503,kiosk, 
3204,6277016099,2503,kiosk, 
3205,6277016100,2512,clothes,Erico Unisex
3206,6277016101,2561,hairdresser,Cynthia Beauty Salon
3207,6277016102,2302,fast_food,Florence Catering Services
3208,6277016105,2503,kiosk, 
3209,6277016106,2302,fast_food,Nhyira Fast Food
3212,6277016112,2503,kiosk, 
3213,6277016113,2503,kiosk, 
3214,6277016114,2561,hairdresser, 
3217,6277016117,2561,hairdresser,King of Grace
3218,6277016120,2503,kiosk, 
3219,6277016122,2561,hairdresser,God Alone Hair Cut
3220,6277016124,2544,furniture_shop,Yours Is Yours Furniture &Construction Works
3221,6277016125,2304,pub,Valentine Spot
3223,6277016128,2503,kiosk, 
3224,6277016129,2305,bar, 
3225,6277016131,2305,bar,Queen's Spot
3226,6277016134,2503,kiosk,God's Time Is The Best
3232,6277016141,2503,kiosk, 
3235,6277016145,2503,kiosk, 
3236,6277016146,2568,laundry,Believes Laundry And Cleaning Service
3238,6277016149,2514,chemist,Farmart
3239,6277016150,2503,kiosk, 
3240,6277016151,2503,kiosk,Gods Time is the Best
3242,6277016154,2529,beauty_shop,JWORG
3244,6277016157,2503,kiosk,Auntie Maggie Mini Market
3245,6277016158,2516,butcher, 
3246,6277016159,2529,beauty_shop,Anointed Hands Beauty Salon
3249,6277016163,2529,beauty_shop,Best of the Best Beauty
3250,6277016164,2302,fast_food, 
3252,6277016168,2302,fast_food,Kiss The Chef Fast Meals
3253,6277016169,2503,kiosk, 
3254,6277016170,2503,kiosk, 
3256,6277016173,2304,pub,New Joint Corner Spot
3257,6277016174,2503,kiosk, 
3258,6277016181,2503,kiosk,Hail Mary
3259,6277016182,2518,beverages,God's Time Is The Best
3260,6277016183,2561,hairdresser, 
3261,6277016184,2503,kiosk, 
3262,6277016186,2503,kiosk, 
3263,6277285509,2301,restaurant,Funbizz
3264,6277285510,2301,restaurant,L Lounge
3265,6277466748,2082,school,Papase R/C Basic School
3268,6278004864,2101,pharmacy,Seyama Pharmaceuticals
3271,6278579349,2082,school,"Good News School, Tesano"
3273,6279109380,2901,toilet, 
3275,6279110331,2082,school,El Shaddai Pupigani Preparatory School
3276,6279110332,2084,college,Pinnacle College
3277,6279110333,2083,kindergarten,Achimota Anglican Kingdergarten
3278,6279110334,2083,kindergarten,Obaaku Amponsah Nursery School
3280,6279110339,2601,bank,Omni Bank Pay House
3282,6279110347,2101,pharmacy,Excel Pharmacy and Cosmetics
3283,6279110349,2101,pharmacy,Adonai Grace Pharmacy
3284,6279110351,2906,waste_basket, 
3290,6279110360,2503,kiosk, 
3294,6279110366,2503,kiosk, 
3296,6279110368,2503,kiosk, 
3309,6279110384,2304,pub,De Joint Pub
3310,6279110685,2561,hairdresser,Vanessa Wigs Collection
3314,6279110690,2512,clothes, 
3317,6279110695,2517,shoe_shop, 
3320,6279110698,2305,bar, 
3322,6279110700,2511,convenience, 
3336,6279110717,2568,laundry,Neat Laundry
3340,6279110722,2503,kiosk,Jesus Provides
3345,6279110728,2561,hairdresser, 
3346,6279110729,2561,hairdresser,Dollar Billz Exclusive Haircut
3348,6279110733,2512,clothes,Nyame Adom Fabric
3351,6279110740,2503,kiosk,Ebenezer
3368,6279110761,2528,greengrocer, 
3370,6279110764,2568,laundry,Princhob Laundry Service
3384,6279110784,2528,greengrocer, 
3399,6279111303,2303,cafe, 
3409,6279111315,2404,guesthouse,Acheas Guest House
3414,6279111328,2503,kiosk, 
3422,6279111341,2511,convenience,De Joint Rentals
3428,6279111351,2503,kiosk, 
3429,6279111353,2503,kiosk, 
3440,6279111369,2503,kiosk, 
3441,6279111370,2512,clothes,Chel-de-jo
3444,6279636713,2001,police,Amasaman Police Station
3445,6279637093,2601,bank,Ga Rural Bank
3446,6279637425,2005,post_office,Amasaman Post Office
3447,6279657880,2082,school,Shining Star Preparatory School
3448,6279667408,2901,toilet,Amasaman Zongo Public Toilet
3449,6279710525,2305,bar,Auntie Bertha's Chop Bar
3450,6279717701,2082,school,Reverend Theotina Preparatory School
3451,6279727304,2082,school,Golden Sky
3452,6279736266,2016,market_place,Amasaman Market
3453,6279895951,2304,pub,Miloo's Pub
3454,6280473094,2304,pub,Hilltop Pub
3455,6280480491,2082,school,Amazing Dew Academy
3456,6281266219,2302,fast_food,KFC
3457,6283388627,2301,restaurant,Kanzo Restaurant
3617,6283603786,2251,sports_centre, 
3618,6283965165,2602,atm,GCB Bank
3619,6283965460,2602,atm,Standard Chartered
3620,6283966268,2602,atm,UBA
3689,6285774058,2561,hairdresser, 
3753,6285774247,2302,fast_food, 
3761,6285774260,2561,hairdresser,God's Touch Beauty Salon
3790,6285774501,2503,kiosk, 
3815,6285774534,2503,kiosk, 
3855,6285916218,2030,recycling,Coliba Collection Point
3856,6285922678,2030,recycling,Coliba Collection Point
3857,6285925170,2030,recycling,Coliba Collection Point
3858,6285933319,2030,recycling,Coliba Collection Point
3859,6285945482,2030,recycling,Coliba Collection Point
3861,6286013286,2302,fast_food,Burger King
3862,6286031481,2030,recycling,Coliba Collection Point
3863,6286042228,2030,recycling,Coliba Collection Point
3864,6286052205,2030,recycling,Coliba Collection Point
3865,6286081415,2030,recycling,Coliba Collection Point
3866,6286086408,2030,recycling,Coliba Collection Point
3867,6286090912,2030,recycling,Coliba Collection Point
3868,6286092861,2030,recycling,Coliba Collection Point
3869,6286096128,2030,recycling,Coliba Collection Point
3870,6286104455,2030,recycling,Coliba Collection Point
3871,6286104627,2030,recycling,Coliba Collection Point
3872,6286104628,2030,recycling,Coliba Collection Point
3873,6286105435,2030,recycling,Coliba Collection Point
3874,6286112540,2030,recycling,Coliba Collection Point
3875,6286127964,2030,recycling,Coliba Collection Point
3876,6288866964,2302,fast_food,Zongo Junction Brukina
3877,6289047074,2501,supermarket,Citydia Supermarket
3878,6289932288,2544,furniture_shop,Palace Home Decor
3879,6289932586,2544,furniture_shop,Furniture City
3880,6289942985,2563,car_rental,Hertz
3881,6290686445,2082,school,Eagles Academy (Montessori)
3882,6290688885,2602,atm,Ecobank
3883,6290813182,2082,school,Talents Restoration Academy
3884,6290813183,2082,school,Immaculate Conception RC Basic School
3885,6290813184,2083,kindergarten, 
3886,6290813185,2083,kindergarten,Legion Of Angels School
3887,6290813186,2083,kindergarten,Mount Olives School
3888,6290813187,2084,college,Living Legends College
3889,6290813188,2082,school,Al-Zakiya Islamic Basic
3890,6290813189,2084,college,GODAC ( Ghana Oil Drilling Academy & Consultancy
3891,6290813190,2082,school,Glorich School
3893,6290813192,2601,bank,United Bank for Africa
3895,6290813201,2601,bank,First Atlantic Bank
3896,6290813206,2601,bank,Absa
3897,6290813210,2101,pharmacy,Rich Pharmacy
3898,6290813211,2101,pharmacy,Francisca Mensah
3899,6290813212,2101,pharmacy,Nikos Pharmacy
3900,6290813214,2906,waste_basket, 
3901,6290813215,2906,waste_basket, 
3902,6290813216,2906,waste_basket, 
3903,6290813222,2503,kiosk, 
3904,6290813223,2516,butcher,M&D Enterprise
3905,6290813224,2503,kiosk,Esther Enterprise
3906,6290813225,2305,bar, 
3907,6290813226,2302,fast_food,Merandy's Kitchen
3908,6290813227,2523,stationery, 
3909,6290813228,2511,convenience, 
3910,6290813229,2503,kiosk, 
3911,6290813230,2503,kiosk,Power Belong To God Day and Night Battery Charging and Hiring
3912,6290813232,2561,hairdresser, 
3913,6290813235,2523,stationery, 
3914,6290813236,2302,fast_food, 
3916,6290813241,2512,clothes, 
3917,6290813243,2503,kiosk, 
3919,6290813245,2503,kiosk, 
3920,6290813248,2511,convenience, 
3921,6290813250,2561,hairdresser,Nana Beauty Salon
3922,6290813251,2503,kiosk, 
3923,6290813252,2561,hairdresser, 
3924,6290813253,2561,hairdresser,God's Grace
3925,6290813254,2561,hairdresser, 
3926,6290813259,2503,kiosk, 
3928,6290813261,2525,mobile_phone_shop, 
3929,6290813262,2302,fast_food,Sister's Kitchen
3930,6290813265,2302,fast_food,Yesu Aye Bi
3931,6290813267,2302,fast_food,Classy Cakes & Decor
3932,6290813271,2561,hairdresser, 
3933,6290813272,2302,fast_food, 
3934,6290813273,2543,doityourself,El Reys Paradise Company Limited
3935,6290813274,2502,bakery,Perfect Bite Snacks & Beverages
3936,6290813275,2503,kiosk,Awurade Nhyira Enterprise
3937,6290813276,2561,hairdresser, 
3938,6290813278,2529,beauty_shop,Honey Pot Beauty Palor
3940,6290813280,2561,hairdresser, 
3941,6290813281,2305,bar,Mommy's Kitchen
3942,6290813282,2561,hairdresser,Ramzy Haircut
3943,6290813283,2302,fast_food,Zagamous
3944,6290813284,2305,bar,Dromo Naa Spot
3945,6290813386,2503,kiosk, 
3946,6290813388,2543,doityourself,Fasic Enterprise
3947,6290813390,2511,convenience,Agnes Enterprise
3948,6290813392,2305,bar, 
3949,6290813393,2544,furniture_shop, 
3950,6290813394,2561,hairdresser,Adom Classic Beauty Salon
3951,6290813395,2529,beauty_shop,Red Ribbon Hair Depo
3953,6290813399,2516,butcher,Yes Adom Frozen Foods
3955,6290813403,2561,hairdresser,Hajia Beauty Parlour
3956,6290813404,2305,bar, 
3957,6290813405,2543,doityourself, 
3958,6290813407,2561,hairdresser,Samson Royal Haircut
3959,6290813408,2302,fast_food,No Where Cool
3960,6290813409,2503,kiosk, 
3962,6290813412,2529,beauty_shop, 
3963,6290813413,2517,shoe_shop, 
3964,6290813418,2503,kiosk,Eye Awurade
3965,6290813420,2503,kiosk, 
3966,6290813426,2543,doityourself, 
3967,6290813429,2503,kiosk,Jamila House Mart
3968,6290813430,2543,doityourself,Kwames Shop
3969,6290813431,2503,kiosk, 
3970,6290813433,2503,kiosk,The Lord Is My Shepherd
3971,6290813435,2517,shoe_shop, 
3972,6290813437,2503,kiosk,Tarsad Store
3973,6290813439,2503,kiosk,Jeoran Enterprise
3974,6290813440,2503,kiosk,Peace And Love Enterprise
3975,6290813444,2543,doityourself,P.C.C.L General Plumbing Warehouse
3976,6290813445,2302,fast_food,Dzigbodi Food Joint
3977,6290813446,2528,greengrocer, 
3978,6290813447,2503,kiosk, 
3979,6290813450,2529,beauty_shop,Everything By God Nails
3980,6290813451,2561,hairdresser, 
3981,6290813453,2512,clothes,Mama Lee Venture
3982,6290813456,2503,kiosk, 
3983,6290813457,2305,bar,Amazing Love spot
3984,6290813458,2503,kiosk, 
3985,6290813460,2543,doityourself, 
3988,6290813470,2503,kiosk, 
3989,6290813471,2561,hairdresser,Exty Perfect Hair Care
3990,6290813472,2503,kiosk, 
3991,6290813474,2516,butcher,Maame Addwoa Cold Store
3992,6290813475,2543,doityourself,Ohene Agyekum Enterprise
3993,6290813476,2503,kiosk, 
3994,6290813477,2546,computer_shop, 
3995,6290813479,2561,hairdresser,Esther Beauty Salon
3996,6290813480,2503,kiosk,Jumai Shop
3997,6290813481,2503,kiosk,Elikems Provision Shop
3998,6290813484,2561,hairdresser,Natural Beauty Saloon
3999,6290813486,2305,bar,Untouchable Spot
4000,6290813489,2544,furniture_shop, 
4001,6290813490,2503,kiosk,Peace Enterprise
4002,6290813491,2528,greengrocer, 
4003,6290813492,2503,kiosk, 
4004,6290813495,2503,kiosk, 
4006,6290813497,2516,butcher,Lin Cold Store
4007,6290813499,2302,fast_food,ASP Special Food
4008,6290813502,2503,kiosk,The Favour Of God Enterprise
4009,6290813507,2305,bar, 
4010,6290813508,2529,beauty_shop,Pedicure Shop
4011,6290813511,2528,greengrocer, 
4012,6290813513,2561,hairdresser,Monic Hair Salon
4013,6290813515,2529,beauty_shop,Smile and Love Beauty Salon
4014,6290813516,2561,hairdresser,Edawanim Haircut
4015,6290813521,2561,hairdresser,charts beauty saloon
4016,6290813522,2503,kiosk,Regisam
4017,6290813523,2305,bar,Hillview
4018,6290813530,2503,kiosk, 
4019,6290813531,2512,clothes,Ayigbe Enterprise
4020,6290813532,2561,hairdresser,Joy-C Beauty Salon
4021,6290813535,2529,beauty_shop, 
4022,6290813536,2503,kiosk, 
4023,6290813541,2523,stationery,Assemblies Of God Bookshop
4024,6290813542,2503,kiosk, 
4025,6290813543,2503,kiosk, 
4026,6290813545,2305,bar, 
4027,6290813546,2503,kiosk, 
4028,6290813547,2512,clothes, 
4029,6290813548,2512,clothes, 
4030,6290813549,2503,kiosk, 
4031,6290813554,2302,fast_food,Razman Allah Anex
4032,6290813555,2302,fast_food, 
4033,6290813556,2302,fast_food, 
4034,6290813557,2503,kiosk, 
4035,6290813558,2503,kiosk,Love Me Enterprise
4037,6290813562,2101,pharmacy,Auguelix Herbal Shop
4038,6290813564,2503,kiosk, 
4039,6290813568,2304,pub,Sugar Pub
4040,6290813569,2543,doityourself, 
4041,6290813571,2503,kiosk,Novinyo Mart
4042,6290813573,2543,doityourself,Imecon Ventures
4043,6290813575,2529,beauty_shop,Hair Quarters
4044,6290813577,2561,hairdresser, 
4046,6290813579,2302,fast_food, 
4048,6290813582,2305,bar,Lucky Ways Spot
4049,6290813583,2503,kiosk,D.O.Y Countryside Venture
4050,6290813584,2305,bar,Gasam Bar Theatre
4051,6290813685,2561,hairdresser, 
4052,6290813686,2305,bar,Original Spot
4054,6290813692,2503,kiosk, 
4055,6290813698,2528,greengrocer, 
4056,6290813699,2529,beauty_shop, 
4058,6290813707,2305,bar, 
4059,6290813711,2529,beauty_shop,Ginleben Unique Beauty Salon
4060,6290813712,2561,hairdresser,Mawunyo's Beauty Palour
4061,6290813713,2544,furniture_shop, 
4062,6290813714,2528,greengrocer, 
4065,6290813720,2304,pub, 
4066,6290813721,2528,greengrocer, 
4067,6290813722,2561,hairdresser, 
4068,6290813725,2516,butcher,Don Foods
4069,6290813727,2516,butcher,At His Time Frozen Foods
4070,6290813728,2302,fast_food, 
4071,6290813729,2302,fast_food, 
4073,6290813733,2543,doityourself,King Paul Group of Companies
4074,6290813734,2544,furniture_shop,Forgive and Forget Enterprise
4075,6290813738,2543,doityourself,Stainless Queen Ventures
4076,6290813740,2568,laundry, 
4077,6290813744,2503,kiosk,Falipat Shop
4078,6290813745,2512,clothes, 
4079,6290813749,2503,kiosk, 
4080,6290813750,2503,kiosk, 
4082,6290813753,2503,kiosk, 
4083,6290813754,2503,kiosk, 
4084,6290813755,2503,kiosk, 
4085,6290813756,2305,bar,Paradise Spot
4086,6290813757,2302,fast_food,Ayisha
4087,6290813758,2512,clothes, 
4089,6290813763,2503,kiosk, 
4090,6290813764,2503,kiosk, 
4091,6290813765,2503,kiosk, 
4092,6290813766,2512,clothes, 
4093,6290813771,2561,hairdresser,Shennel and Natural Salon
4095,6290813775,2503,kiosk,Abotsi Shop
4096,6290813776,2503,kiosk, 
4097,6290813777,2503,kiosk, 
4098,6290813779,2512,clothes, 
4099,6290813780,2503,kiosk,Sheila Enterprise
4100,6290813782,2543,doityourself, 
4101,6290813783,2561,hairdresser, 
4102,6290813784,2302,fast_food, 
4103,6290813786,2543,doityourself,Pomp Servicer
4104,6290813789,2561,hairdresser,My Redeemer Lives Beauty Salon
4105,6290813790,2503,kiosk,Still Shop
4107,6290813794,2302,fast_food,Zynamight Restaurant
4109,6290813796,2302,fast_food,Ataa Maame Special Joint
4110,6290813797,2561,hairdresser,Fresh Looks
4111,6290813799,2503,kiosk, 
4114,6290813803,2561,hairdresser,Anointed Dalt
4116,6290813809,2305,bar,Leesborough Spot and Bar
4117,6290813810,2305,bar, 
4118,6290813811,2503,kiosk,God's Own Enterprise
4119,6290813812,2529,beauty_shop,Nas Beauty Spa
4120,6290813815,2302,fast_food,Delas Catering Services
4121,6290813816,2514,chemist,D.K Asante Licensed Chemical Shop
4122,6290813817,2503,kiosk, 
4123,6291376553,2601,bank,Zenith Bank
4124,6291400854,2601,bank,ADB Cedi House
4125,6292679741,2512,clothes,Glorycity Fashion and Decor
4126,6292744802,2111,clinic,TMA Maternity and Children's Clinic
4127,6293319260,2101,pharmacy,Adenta Pharmacy
4128,6293319442,2302,fast_food,Kenkey House
4129,6293321385,2512,clothes,Ajepomaa Design Gallery
4130,6293326229,2602,atm,CAL Bank
4131,6293327251,2601,bank,Abokobi Area Rural Bank
4132,6293334476,2523,stationery,Delcam
4133,6293496665,2601,bank,Standard Chartered
4134,6294523942,2401,hotel,Ultimate Hotel
4135,6294993076,2001,police,Ghana Police Service
4136,6295037815,2601,bank,Access Bank
4137,6295610186,2543,doityourself,Lady Dodzi
4138,6296308185,2544,furniture_shop,Hi Flow
4139,6296308186,2302,fast_food,Bbq Rush
4140,6296308187,2602,atm, 
4143,6299608286,2521,gift_shop,Nante Yie
4144,6299608287,2301,restaurant,Sanbra
4145,6299608289,2901,toilet, 
4146,6299608290,2512,clothes,K2R
4147,6299608585,2304,pub,The Pub
4148,6299608686,2525,mobile_phone_shop,Smice
4149,6299608885,2301,restaurant,Adinkra Lounge
4150,6299608886,2301,restaurant,Akwaaba Lounge
4151,6300118443,2082,school,School of Performing Art
4152,6300118444,2084,college,"Department of Geography and Resource Development, Legon"
4153,6300118445,2904,fountain, 
4154,6303278285,2501,supermarket,Joy Mart
4155,6303278685,2543,doityourself, 
4156,6303279086,2561,hairdresser, 
4157,6303279087,2529,beauty_shop, 
4158,6303279088,2302,fast_food, 
4159,6303287086,2561,hairdresser,Empire Barbering Shop
4160,6303287087,2305,bar, 
4161,6303304585,2561,hairdresser,Makafui Barbering Salon
4162,6303304586,2302,fast_food, 
4163,6303780263,2503,kiosk,In God We Trust
4165,6304037985,2566,bicycle_rental, 
4166,6305207287,2601,bank,Stanbic Bank
4167,6305216124,2601,bank,National Investment Bank
4168,6305224083,2301,restaurant,Las Palmas Restaurant
4169,6305225183,2601,bank,Ecobank
4170,6305258255,2009,courthouse,Amasaman Area Counsel
4171,6305277465,2082,school,Royal Priesthood
4172,6305318599,2082,school,Methodist Basic School
4173,6305321242,2601,bank,Bank of Baroda (Ghana) Limited
4174,6305321317,2101,pharmacy,Osons Chemist
4175,6305323129,2082,school,Enwisdomisation School
4176,6305336215,2111,clinic,Edith's Maternity Home
4177,6305347713,2082,school,Medie D/A School
4178,6305353033,2082,school,Laules Academy
4179,6305746078,2601,bank,GCB Bank
4180,6305749762,2601,bank,Ecobank
4181,6305754593,2601,bank,ADB Bank
4182,6305754691,2301,restaurant,Chicken Republic
4183,6305779508,2544,furniture_shop,Kpogas Furniture Co. Ltd
4184,6308400385,2951,comms_tower, 
4185,6308808745,2501,supermarket,Zador
4186,6311383254,2519,optician,Dashen Opticians
4187,6311826991,2901,toilet, 
4188,6312244085,2082,school,Royals of Shakespeare International School
4189,6312244086,2082,school,GUI Christian Academy
4190,6312244185,2082,school,Rising Soul
4191,6312834485,2901,toilet, 
4192,6312866084,2111,clinic,All Faith Clinic
4193,6313983751,2082,school,Osagyefo School
4194,6314253979,2523,stationery,Patito Stationery Shop
4195,6314255192,2561,hairdresser,1 Side Barbering Salon
4196,6314255524,2082,school,St. K. Michael's School
4197,6314270348,2082,school,Idea International School
4198,6314317730,2304,pub,Lish Joy Pub
4199,6314319663,2301,restaurant,SBJ Home Foods
4200,6314328020,2511,convenience,Barbs Mart
4201,6314367381,2082,school,Ultimate International School
4202,6314371221,2101,pharmacy,Big Maron Pharmacy
4203,6314379136,2082,school,Sharpest International School
4204,6314389111,2561,hairdresser,2 Face Unisex Saloon
4205,6314508363,2082,school,Twedaase Junior High School
4206,6314508822,2601,bank,Zenith Bank
4208,6315211394,2601,bank,Societe Generale Ghana
4209,6316643420,2304,pub,F 10 Pub
4210,6316644523,2529,beauty_shop,Golden Fingers Beauty Salon
4211,6316672181,2543,doityourself,J.B Amoo Ventures
4212,6316682764,2544,furniture_shop,Perfego Golden Collections
4213,6316688096,2561,hairdresser, 
4214,6316752660,2561,hairdresser,Star Boy Haircut
4215,6316753483,2564,car_wash,Ever Winning Car Wash
4216,6316757039,2543,doityourself,Abbasnsco Industries
4217,6316877087,2511,convenience, 
4218,6316888350,2511,convenience, 
4219,6316897558,2204,park,Celebration Park
4220,6318609377,2001,police,Achimota Golf Hills Police Station
4221,6318867782,2529,beauty_shop,Slay Queen Nails & Lash
4222,6318928755,2302,fast_food,Nyame Tease
4223,6321333791,2544,furniture_shop,1st African Page
4224,6324776216,2082,school,Medie International School
4225,6324790387,2901,toilet, 
4226,6324846585,2401,hotel,City Escape Hotel
4227,6324846586,2101,pharmacy,G & E Health Services
4228,6324846685,2305,bar,Sunset Bar
4229,6325369070,2082,school,Samsam Odumase M/A Basic School
4230,6325471516,2111,clinic,Samsam Community Clinic
4231,6325500331,2082,school,Samsam Presby School
4232,6325511185,2082,school,Midfield International School
4233,6327029430,2404,guesthouse,Sharp Guest House
4234,6327995635,2204,park, 
4235,6328505286,2301,restaurant,Maria's restaurant
4236,6329323878,2404,guesthouse,AngloGold Ashanti Guest House
4237,6329610203,2082,school,La Nativity Basic School
4238,6329648394,2082,school,Duke International Schhol
4239,6329668374,2514,chemist, 
4240,6331588086,2001,police,Anyaa MTTU
4241,6332641285,2543,doityourself,Grace Bioh Enterprise
4242,6332641286,2302,fast_food,Basilissa
4243,6332641287,2564,car_wash,Sika Boat Car Wash
4244,6332641485,2301,restaurant,Mamens Leisure Park
4245,6332677785,2083,kindergarten,Good Life Fountain Academy
4246,6332677985,2404,guesthouse,Mac Tonto Guest Inn
4247,6333713099,2082,school,Bethel Hill Academy
4249,6341837249,2725,artwork, 
4250,6345517108,2301,restaurant,Papaye Awudome
4251,6345525908,2301,restaurant,Alasap Dog Restaurant
4253,6345551852,2512,clothes, 
4254,6345556109,2503,kiosk,Cedi Stretcher Enterprise
4255,6345556239,2503,kiosk,Amenuveve Enterprise
4256,6345558733,2503,kiosk,Five O's Royal Enterprise
4257,6347379129,2007,library,Maamobi Community Library
4258,6348023358,2564,car_wash, 
4259,6348025398,2561,hairdresser, 
4260,6348544326,2303,cafe,Park View Cafe
4261,6349282986,2011,embassy,Honorary Consulate of Belgium
4262,6349309485,2101,pharmacy,Med Aid Pharmacy
4263,6349309785,2111,clinic,Inter-Star Eye Clinic
4264,6349309885,2301,restaurant,Andos Restaurant
4265,6349666985,2301,restaurant,Oceano Restaurant
4266,6350580474,2101,pharmacy,Grit Pharmacy
4268,6351804724,2302,fast_food,Abrefis Kitchen
4269,6352293794,2401,hotel,Crystal Palm Hotels
4270,6352298093,2101,pharmacy,Robbie's Chemist
4271,6352304458,2512,clothes, 
4272,6352317730,2302,fast_food,Sweet Mother
4273,6352697842,2404,guesthouse,Nabes Guest House
4274,6352738040,2111,clinic,St Moses Clinic
